Unnamed: 0,INCIDENT_ID,DATA_YEAR,PUB_AGENCY_NAME,STATE_ABBR,STATE_NAME,POPULATION_GROUP_DESC,INCIDENT_DATE,TOTAL_OFFENDER_COUNT,OFFENDER_RACE,VICTIM_COUNT,OFFENSE_NAME,TOTAL_INDIVIDUAL_VICTIMS,LOCATION_NAME,BIAS_DESC,VICTIM_TYPES,SEVERITY
4203,2540,1991,Dallas,TX,Texas,"MSA counties from 10,000 thru 24,999",01-SEP-91,1,White,1,Simple Assault,1.0,Jail/Prison/Penitentiary/Corrections Facility,Anti-Black or African American,Individual,Violent
4204,2411,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",25-JAN-91,3,White,1,Aggravated Assault,1.0,Parking/Drop Lot/Garage,Anti-Black or African American,Individual,Violent
4205,2412,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",26-JAN-91,1,White,1,Intimidation,1.0,Convenience Store,Anti-Arab,Individual,Violent
4206,2413,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",31-JAN-91,3,Black or African American,1,Aggravated Assault,1.0,Other/Unknown,Anti-White,Individual,Violent
4207,2414,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",24-FEB-91,0,Unknown,1,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,Anti-Black or African American,Other,Non-Violent
4208,2415,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",05-MAR-91,1,Black or African American,1,Aggravated Assault,1.0,Residence/Home,Anti-White,Individual,Violent
4209,2416,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",07-MAR-91,1,Unknown,1,Simple Assault,1.0,School/College,Anti-White,Individual,Violent
4210,2417,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",17-MAR-91,1,White,1,Destruction/Damage/Vandalism of Property,0.0,Convenience Store,Anti-Black or African American,Other,Non-Violent
4211,2418,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",29-MAR-91,5,Black or African American,1,Simple Assault,1.0,Restaurant,Anti-White,Individual,Violent
4212,2419,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",26-OCT-91,1,Black or African American,2,Aggravated Assault;Murder and Nonnegligent Manslaughter,2.0,Field/Woods,Anti-Gay (Male),Individual,Violent
4213,2437,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",30-OCT-91,1,White,1,Intimidation,1.0,Bar/Nightclub,Anti-Lesbian (Female),Individual,Violent
4214,2438,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",11-DEC-91,0,Unknown,1,Intimidation,1.0,Residence/Home,Anti-Black or African American,Individual,Violent
4215,2439,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",15-NOV-91,1,White,1,Intimidation,1.0,Church/Synagogue/Temple/Mosque,Anti-Jewish,Individual,Violent
4216,2440,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",15-NOV-91,1,Unknown,1,Intimidation,1.0,Church/Synagogue/Temple/Mosque,Anti-Jewish,Individual,Violent
4217,2441,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",18-NOV-91,1,Unknown,1,Intimidation,1.0,Residence/Home,Anti-Jewish,Individual,Violent
4218,2442,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",18-DEC-91,2,Black or African American,1,Simple Assault,1.0,School/College,Anti-White,Individual,Violent
4219,2443,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",20-NOV-91,2,White,1,Intimidation,1.0,Residence/Home,Anti-Black or African American,Individual,Violent
4220,2444,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",01-AUG-91,3,Black or African American,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Other Race/Ethnicity/Ancestry,Individual,Violent
4221,2445,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",03-AUG-91,1,White,1,Intimidation,1.0,Residence/Home,Anti-Black or African American,Individual,Violent
4222,2446,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",03-AUG-91,1,White,1,Intimidation,1.0,Residence/Home,Anti-Black or African American,Individual,Violent
4223,2447,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",13-AUG-91,1,Unknown,1,Intimidation,1.0,Church/Synagogue/Temple/Mosque,Anti-Jewish,Individual,Violent
4224,2448,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",01-SEP-91,1,Black or African American,1,Simple Assault,1.0,Parking/Drop Lot/Garage,Anti-Hispanic or Latino,Individual,Violent
4225,2449,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",15-AUG-91,1,Unknown,1,Intimidation,1.0,Church/Synagogue/Temple/Mosque,Anti-Jewish,Individual,Violent
4226,2450,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",15-AUG-91,1,Unknown,1,Intimidation,1.0,Church/Synagogue/Temple/Mosque,Anti-Jewish,Individual,Violent
4227,2451,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",18-SEP-91,1,Black or African American,1,Robbery,1.0,Parking/Drop Lot/Garage,Anti-White,Individual,Violent
4228,2452,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",24-SEP-91,2,Black or African American,1,Simple Assault,1.0,Parking/Drop Lot/Garage,Anti-Hispanic or Latino,Individual,Violent
4229,2453,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",16-AUG-91,1,Unknown,1,Destruction/Damage/Vandalism of Property,0.0,School/College,Anti-Jewish,Religious Organization,Non-Violent
4230,2454,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",16-AUG-91,1,Unknown,1,Intimidation,1.0,Church/Synagogue/Temple/Mosque,Anti-Jewish,Individual,Violent
4231,2455,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",04-APR-91,0,Unknown,1,Intimidation,1.0,Residence/Home,Anti-Black or African American,Individual,Violent
4232,2456,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",17-AUG-91,0,Unknown,1,Burglary/Breaking & Entering,1.0,Residence/Home,Anti-Jewish,Individual,Violent
4233,2457,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",24-AUG-91,1,Black or African American,1,Aggravated Assault,1.0,Bar/Nightclub,Anti-White,Individual,Violent
4234,2475,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",26-AUG-91,1,Black or African American,1,Simple Assault,1.0,Parking/Drop Lot/Garage,Anti-White,Individual,Violent
4235,2476,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",05-MAY-91,0,Unknown,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple/Mosque,Anti-Other Religion,Religious Organization,Non-Violent
4236,2477,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",17-MAY-91,6,White,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,Violent
4237,2478,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",30-MAY-91,1,Black or African American,1,Robbery,1.0,School/College,Anti-Hispanic or Latino,Individual,Violent
4238,2479,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",02-JUN-91,2,Black or African American,1,Simple Assault,1.0,Parking/Drop Lot/Garage,Anti-White,Individual,Violent
4239,2480,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",30-JUN-91,0,Unknown,1,Intimidation,1.0,Residence/Home,Anti-Jewish,Individual,Violent
4240,2481,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",30-JUN-91,1,Unknown,1,Intimidation,1.0,Church/Synagogue/Temple/Mosque,Anti-Jewish,Individual,Violent
4241,2482,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",30-JUN-91,1,White,1,Intimidation,1.0,Church/Synagogue/Temple/Mosque,Anti-Jewish,Individual,Violent
4242,2483,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",21-APR-91,0,Unknown,1,Destruction/Damage/Vandalism of Property,1.0,Parking/Drop Lot/Garage,Anti-Jewish,Other,Non-Violent
4243,2484,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",22-MAY-91,4,White,1,Simple Assault,1.0,Residence/Home,Anti-Black or African American,Individual,Violent
4244,2485,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",14-MAY-91,1,Black or African American,3,Aggravated Assault,3.0,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,Violent
4245,2486,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",25-JUN-91,1,White,2,Simple Assault,2.0,Restaurant,Anti-Black or African American,Individual,Violent
4246,2487,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",12-JUN-91,1,Black or African American,1,Intimidation,1.0,Air/Bus/Train Terminal,Anti-White,Individual,Violent
4247,2488,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",12-JUN-91,0,Unknown,1,Burglary/Breaking & Entering,1.0,Residence/Home,Anti-Asian,Individual,Violent
4248,2489,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",06-JUL-91,0,Unknown,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,Anti-Atheism/Agnosticism,Other,Non-Violent
4249,2490,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",21-AUG-91,0,Unknown,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,Anti-Jewish,Other,Non-Violent
4250,2491,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",15-AUG-91,0,Unknown,2,Destruction/Damage/Vandalism of Property;Intimidation,1.0,Residence/Home,Anti-Jewish,Individual;Other,Violent
4251,2492,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",25-SEP-91,3,White,1,Aggravated Assault,1.0,Parking/Drop Lot/Garage,Anti-Gay (Male),Individual,Violent
4252,2493,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",15-NOV-91,1,Unknown,1,Intimidation,1.0,Church/Synagogue/Temple/Mosque,Anti-Jewish,Individual,Violent
4253,2494,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",05-JAN-91,0,Unknown,1,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,Anti-Black or African American,Other,Non-Violent
4254,2495,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",06-JAN-91,1,Unknown,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,Anti-Jewish,Individual,Non-Violent
4255,2497,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",11-OCT-91,3,White,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,Violent
4256,2498,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",14-OCT-91,1,Black or African American,1,Simple Assault,1.0,School/College,Anti-Hispanic or Latino,Individual,Violent
4257,2499,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",16-OCT-91,1,Black or African American,1,Aggravated Assault,1.0,Convenience Store,Anti-Asian,Individual,Violent
4258,2500,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",16-OCT-91,2,Black or African American,1,Simple Assault,1.0,Parking/Drop Lot/Garage,Anti-White,Individual,Violent
4259,2501,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",22-OCT-91,1,White,1,Aggravated Assault,1.0,Bar/Nightclub,Anti-Black or African American,Individual,Violent
4260,2502,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",24-OCT-91,1,White,1,Intimidation,1.0,Residence/Home,Anti-Black or African American,Individual,Violent
4261,2503,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",29-OCT-91,3,Multiple,1,Robbery,1.0,Parking/Drop Lot/Garage,Anti-Gay (Male),Individual,Violent
4262,2504,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",07-NOV-91,1,Black or African American,1,Simple Assault,1.0,School/College,Anti-Hispanic or Latino,Individual,Violent
4263,2505,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",03-DEC-91,0,Unknown,1,Intimidation,1.0,Drug Store/Doctor's Office/Hospital,Anti-Asian,Individual,Violent
4264,2506,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",07-DEC-91,0,Unknown,1,Burglary/Breaking & Entering,0.0,Other/Unknown,Anti-Black or African American,Other,Violent
4265,2507,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",10-DEC-91,1,Black or African American,1,Simple Assault,1.0,School/College,Anti-Hispanic or Latino,Individual,Violent
4266,2508,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",21-NOV-91,1,White,1,Intimidation,1.0,Church/Synagogue/Temple/Mosque,Anti-Jewish,Individual,Violent
4267,2509,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",25-NOV-91,1,White,1,Intimidation,1.0,Church/Synagogue/Temple/Mosque,Anti-Jewish,Individual,Violent
4268,2510,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",26-NOV-91,0,Unknown,1,Destruction/Damage/Vandalism of Property,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,Non-Violent
4269,2511,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",13-AUG-91,1,Unknown,1,Intimidation,1.0,Church/Synagogue/Temple/Mosque,Anti-Jewish,Individual,Violent
4270,2512,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",01-SEP-91,1,Unknown,1,Simple Assault,1.0,Parking/Drop Lot/Garage,Anti-Black or African American,Individual,Violent
4271,2513,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",05-SEP-91,4,White,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,Violent
4272,2514,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",09-SEP-91,1,Black or African American,1,Simple Assault,1.0,Parking/Drop Lot/Garage,Anti-White,Individual,Violent
4273,2515,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",28-SEP-91,1,White,1,Intimidation,1.0,Residence/Home,Anti-Black or African American,Individual,Violent
4274,2516,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",30-SEP-91,4,White,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,Violent
4275,2517,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",16-AUG-91,1,Black or African American,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,Violent
4276,2518,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",26-APR-91,1,Black or African American,1,Aggravated Assault,1.0,Parking/Drop Lot/Garage,Anti-White,Individual,Violent
4277,2519,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",30-APR-91,2,White,4,Destruction/Damage/Vandalism of Property;Intimidation,3.0,Residence/Home,Anti-Black or African American,Individual,Violent
4278,2520,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",17-MAY-91,2,White,1,Aggravated Assault,1.0,School/College,Anti-Asian,Individual,Violent
4279,2521,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",01-MAY-91,0,Unknown,3,Intimidation,3.0,Residence/Home,Anti-Other Race/Ethnicity/Ancestry,Individual,Violent
4280,2522,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",23-JUN-91,1,Black or African American,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,Violent
4281,2523,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",30-JUN-91,1,White,1,Aggravated Assault,1.0,Parking/Drop Lot/Garage,Anti-Gay (Male),Individual,Violent
4282,2524,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",30-JUN-91,0,Unknown,1,Intimidation,1.0,Church/Synagogue/Temple/Mosque,Anti-Jewish,Individual,Violent
4283,2525,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",21-MAY-91,3,Multiple,1,Simple Assault,1.0,Parking/Drop Lot/Garage,Anti-Gay (Male),Individual,Violent
4284,2526,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",30-JUN-91,1,White,1,Aggravated Assault,1.0,Parking/Drop Lot/Garage,Anti-Black or African American,Individual,Violent
4285,2527,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",14-JUN-91,0,Unknown,1,Intimidation,1.0,Commercial/Office Building,Anti-Lesbian (Female),Individual,Violent
4286,2528,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",09-JUN-91,1,White,2,Aggravated Assault,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,Violent
4287,2529,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",10-JUL-91,0,Unknown,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,Anti-Black or African American,Other,Non-Violent
4288,2530,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",15-AUG-91,0,Unknown,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,Anti-Jewish,Other,Non-Violent
4289,2531,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",05-NOV-91,1,Black or African American,1,Simple Assault,1.0,School/College,Anti-Hispanic or Latino,Individual,Violent
4290,2532,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",01-JAN-91,0,Unknown,1,Destruction/Damage/Vandalism of Property,0.0,Highway/Road/Alley/Street/Sidewalk,Anti-Jewish,Other,Non-Violent
4291,2533,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",22-JAN-91,0,Unknown,1,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,Anti-Jewish,Other,Non-Violent
4292,2534,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",26-JAN-91,0,Unknown,1,Destruction/Damage/Vandalism of Property,0.0,Parking/Drop Lot/Garage,Anti-Black or African American,Other,Non-Violent
4293,2535,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",01-FEB-91,0,Unknown,1,Intimidation,1.0,Commercial/Office Building,Anti-Jewish,Individual,Violent
4294,2536,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",02-MAR-91,0,Unknown,1,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,Anti-Black or African American,Other,Non-Violent
4295,2537,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",08-MAR-91,0,Unknown,1,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,Anti-Jewish,Other,Non-Violent
4296,2538,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",17-MAR-91,1,White,1,Aggravated Assault,1.0,Grocery/Supermarket,Anti-Black or African American,Individual,Violent
4297,2539,1991,Dallas,TX,Texas,"Cities 1,000,000 or over",02-JUN-91,1,White,2,Intimidation;Simple Assault,2.0,Restaurant,Anti-Gay (Male);Anti-Jewish,Individual,Violent
10212,7969,1992,Anderson,TX,Texas,"Non-MSA counties from 25,000 thru 99,999",27-JUL-92,2,White,1,Intimidation,1.0,Residence/Home,Anti-Black or African American,Individual,Violent
10213,7970,1992,Palestine,TX,Texas,"Cities from 10,000 thru 24,999",08-SEP-92,0,White,3,Arson;Intimidation,2.0,Residence/Home,Anti-Black or African American,Individual;Other,Violent
10214,7971,1992,Independent School District:,TX,Texas,"Cities under 2,500",14-FEB-92,2,Multiple,1,Simple Assault,1.0,School/College,"Anti-Multiple Races, Group",Individual,Violent
10215,7972,1992,Leon Valley,TX,Texas,"Cities from 2,500 thru 9,999",18-DEC-92,1,White,1,Simple Assault,1.0,Bar/Nightclub,Anti-Arab,Individual,Violent
10216,7973,1992,Universal City,TX,Texas,"Cities from 10,000 thru 24,999",27-FEB-92,3,Black or African American,1,Aggravated Assault,1.0,Convenience Store,Anti-White,Individual,Violent
10217,7974,1992,Universal City,TX,Texas,"Cities from 10,000 thru 24,999",15-JUL-92,1,White,1,Simple Assault,1.0,Grocery/Supermarket,Anti-Black or African American,Individual,Violent
10218,7975,1992,Universal City,TX,Texas,"Cities from 10,000 thru 24,999",06-NOV-92,9,White,1,Aggravated Assault,1.0,Residence/Home,Anti-Black or African American,Individual,Violent
10219,7976,1992,Alamo Colleges District,TX,Texas,"Cities under 2,500",23-NOV-92,6,Black or African American,1,Simple Assault,1.0,School/College,Anti-White,Individual,Violent
10220,7977,1992,Clute,TX,Texas,"Cities from 2,500 thru 9,999",18-SEP-92,0,Black or African American,8,Aggravated Assault;Destruction/Damage/Vandalism of Property,4.0,Parking/Drop Lot/Garage,Anti-White,Individual;Other,Violent
10221,7978,1992,Lake Jackson,TX,Texas,"Cities from 10,000 thru 24,999",15-FEB-92,3,White,3,Intimidation;Simple Assault,3.0,Department/Discount Store;Parking/Drop Lot/Garage,Anti-Black or African American,Individual,Violent
10222,7979,1992,Lake Jackson,TX,Texas,"Cities from 10,000 thru 24,999",14-FEB-92,0,White,3,Intimidation,3.0,Convenience Store,Anti-Black or African American,Individual,Violent
10223,7980,1992,Pearland,TX,Texas,"Cities from 10,000 thru 24,999",23-OCT-92,0,White,1,Intimidation,1.0,School/College,Anti-Black or African American,Individual,Violent
10224,7981,1992,Bryan,TX,Texas,"Cities from 50,000 thru 99,999",30-AUG-92,25,Black or African American,3,Simple Assault,3.0,Other/Unknown,Anti-White,Individual,Violent
10225,7982,1992,Harlingen,TX,Texas,"Cities from 50,000 thru 99,999",19-JUN-92,0,Unknown,1,Intimidation,1.0,Hotel/Motel/Etc.,Anti-Black or African American,Individual,Violent
10226,7983,1992,Port Isabel,TX,Texas,"Cities from 2,500 thru 9,999",17-JAN-92,1,Unknown,1,Destruction/Damage/Vandalism of Property,0.0,Commercial/Office Building,Anti-White,Business,Non-Violent
10227,7984,1992,Port Isabel,TX,Texas,"Cities from 2,500 thru 9,999",17-JAN-92,1,Unknown,1,Destruction/Damage/Vandalism of Property,0.0,Other/Unknown,Anti-White,Society/Public,Non-Violent
10228,7985,1992,Port Isabel,TX,Texas,"Cities from 2,500 thru 9,999",30-JAN-92,1,Unknown,1,Destruction/Damage/Vandalism of Property,0.0,Lake/Waterway/Beach,Anti-White,Business,Non-Violent
10229,7986,1992,Port Isabel,TX,Texas,"Cities from 2,500 thru 9,999",17-JAN-92,1,Unknown,1,Destruction/Damage/Vandalism of Property,0.0,Commercial/Office Building,Anti-White,Business,Non-Violent
10230,7987,1992,South Padre Island,TX,Texas,"Cities under 2,500",14-MAR-92,4,White,3,Aggravated Assault;Simple Assault,3.0,Jail/Prison/Penitentiary/Corrections Facility,Anti-White,Individual,Violent
10231,7988,1992,Camp,TX,Texas,"Non-MSA counties under 10,000",22-AUG-92,1,White,2,Aggravated Assault,2.0,Residence/Home,Anti-Other Race/Ethnicity/Ancestry,Individual,Violent
10232,7989,1992,Cass,TX,Texas,"Non-MSA counties from 10,000 thru 24,999",29-JAN-92,1,White,1,Aggravated Assault,1.0,School/College,Anti-Black or African American,Individual,Violent
10233,7990,1992,Cass,TX,Texas,"Non-MSA counties from 10,000 thru 24,999",21-JUN-92,2,Black or African American,2,Aggravated Assault;Murder and Nonnegligent Manslaughter,2.0,Lake/Waterway/Beach,Anti-White,Individual,Violent
10234,7991,1992,Allen,TX,Texas,"Cities from 10,000 thru 24,999",13-NOV-92,1,White,1,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,Anti-Other Race/Ethnicity/Ancestry,Other,Non-Violent
10235,7992,1992,Plano,TX,Texas,"Cities from 100,000 thru 249,999",15-MAR-92,2,White,2,Intimidation,2.0,Parking/Drop Lot/Garage,Anti-Black or African American,Individual,Violent
10236,7993,1992,Plano,TX,Texas,"Cities from 100,000 thru 249,999",27-MAR-92,0,Unknown,1,Destruction/Damage/Vandalism of Property,0.0,Highway/Road/Alley/Street/Sidewalk,Anti-Jewish,Society/Public,Non-Violent
10237,7994,1992,Plano,TX,Texas,"Cities from 100,000 thru 249,999",14-FEB-92,0,Unknown,1,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,Anti-Hispanic or Latino,Other,Non-Violent
10238,7995,1992,Plano,TX,Texas,"Cities from 100,000 thru 249,999",03-JUL-92,6,Black or African American,2,Robbery;Simple Assault,2.0,Restaurant,Anti-White,Individual,Violent
10239,7996,1992,Plano,TX,Texas,"Cities from 100,000 thru 249,999",07-SEP-92,0,Unknown,1,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,Anti-Arab,Other,Non-Violent
10240,7997,1992,Plano,TX,Texas,"Cities from 100,000 thru 249,999",12-MAY-92,0,Unknown,1,Destruction/Damage/Vandalism of Property,0.0,Parking/Drop Lot/Garage,Anti-Black or African American,Other,Non-Violent
10241,10648,1992,Plano,TX,Texas,"Cities from 100,000 thru 249,999",29-FEB-92,0,Unknown,1,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,Anti-Other Race/Ethnicity/Ancestry,Other,Non-Violent
10242,10649,1992,Plano,TX,Texas,"Cities from 100,000 thru 249,999",18-MAR-92,1,Unknown,1,Intimidation,1.0,Residence/Home,Anti-Jewish,Individual,Violent
10243,10650,1992,Plano,TX,Texas,"Cities from 100,000 thru 249,999",22-MAR-92,0,White,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple/Mosque,Anti-Black or African American,Religious Organization,Non-Violent
10244,10651,1992,Plano,TX,Texas,"Cities from 100,000 thru 249,999",15-FEB-92,0,Unknown,5,Aggravated Assault,5.0,Residence/Home,Anti-Arab,Individual,Violent
10245,10652,1992,Plano,TX,Texas,"Cities from 100,000 thru 249,999",30-JUL-92,0,White,1,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,Anti-Jewish,Other,Non-Violent
10246,10653,1992,Plano,TX,Texas,"Cities from 100,000 thru 249,999",23-SEP-92,5,White,3,Aggravated Assault,3.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,Violent
10247,10654,1992,Plano,TX,Texas,"Cities from 100,000 thru 249,999",27-JUL-92,2,White,1,Destruction/Damage/Vandalism of Property,0.0,Commercial/Office Building,"Anti-Multiple Races, Group",Business,Non-Violent
10248,10655,1992,Plano,TX,Texas,"Cities from 100,000 thru 249,999",24-APR-92,0,White,1,Destruction/Damage/Vandalism of Property,0.0,Parking/Drop Lot/Garage,Anti-Hispanic or Latino,Other,Non-Violent
10249,10656,1992,Plano,TX,Texas,"Cities from 100,000 thru 249,999",17-JUN-92,3,White,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Jewish,Individual,Violent
10250,10657,1992,Plano,TX,Texas,"Cities from 100,000 thru 249,999",27-NOV-92,0,Unknown,1,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,Anti-Jewish,Other,Non-Violent
10251,7998,1992,New Braunfels,TX,Texas,"Cities from 25,000 thru 49,999",13-FEB-92,1,White,1,Intimidation,1.0,Residence/Home,Anti-Asian,Individual,Violent
10252,7999,1992,New Braunfels,TX,Texas,"Cities from 25,000 thru 49,999",13-SEP-92,1,White,1,Simple Assault,1.0,Bar/Nightclub,Anti-American Indian or Alaska Native,Individual,Violent
10253,8000,1992,New Braunfels,TX,Texas,"Cities from 25,000 thru 49,999",27-SEP-92,1,White,1,Simple Assault,1.0,Restaurant,Anti-Hispanic or Latino,Individual,Violent
10254,8001,1992,New Braunfels,TX,Texas,"Cities from 25,000 thru 49,999",15-JUN-92,1,White,1,Intimidation,1.0,Commercial/Office Building,Anti-Hispanic or Latino,Individual,Violent
10255,8002,1992,New Braunfels,TX,Texas,"Cities from 25,000 thru 49,999",25-JUN-92,1,White,2,Not Specified,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,Other
10256,8003,1992,Coryell,TX,Texas,"MSA counties from 25,000 thru 99,999",23-FEB-92,4,White,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,Violent
10257,8004,1992,Copperas Cove,TX,Texas,"Cities from 25,000 thru 49,999",13-FEB-92,4,White,3,Aggravated Assault,3.0,Residence/Home,Anti-Black or African American,Individual,Violent
10258,8005,1992,Copperas Cove,TX,Texas,"Cities from 25,000 thru 49,999",04-NOV-92,0,White,1,Burglary/Breaking & Entering,0.0,Residence/Home,Anti-Black or African American,Other,Violent
